PID,BC,DIR,YDS
536369,ML-1300,LT,3
536373,ML-2500,RE,77
536377,ML-1300,MD,3
536382,RT-1950,LE,6
536388,ML-1300,RT,3
536390,ML-1300,LT,-1
536396,ML-2500,LT,-1
536403,ML-2500,LE,2
536407,MS-4100,MD,1
536412,ML-1300,MD,4
536416,RT-1950,MD,11
536420,RT-1950,MD,-2
536425,ML-2500,LT,3
536426,ML-2500,MD,7
536434,JB-2700,LT,5
536435,MS-4100,LE,10
536436,JB-2700,MD,2
536439,JB-2700,RE,2
536442,ML-1300,RE,7
536444,RT-1950,LT,-1
536447,SR-0500,RE,3
536448,RW-3850,MD,9
536451,JB-2700,MD,5
536453,JB-2700,RT,3
536454,JB-2700,RT,3
536456,KS-1700,MD,1
536457,MS-4100,MD,0
536458,MS-4100,RE,1
536462,ML-2500,LT,-4
536465,ML-2500,MD,9
536466,MR-1500,MD,2
536472,ML-2500,LE,10
536484,JB-2700,MD,5
536498,RJ-0800,LT,4
536502,AG-1700,LT,2
536506,RJ-0800,RE,3
536507,RJ-0800,LG,3
536510,RJ-0800,LG,2
536516,AG-1700,MD,5
536517,AG-1700,LT,3
536518,AR-1300,MD,4
536519,AG-1700,MD,1
536521,AG-1700,RE,7
536526,RJ-0800,LE,21
536528,RJ-0800,LG,4
536531,RJ-0800,LE,-2
536533,RJ-0800,MD,2
536535,RJ-0800,LT,0
536538,AR-1300,MD,1
536539,AG-1700,LG,-1
536545,RJ-0800,LT,1
536551,JP-0800,RT,1
536553,JP-0800,RG,2
536555,RJ-0800,LE,2
536561,AG-1700,LT,3
536562,AG-1700,LE,2
536565,AG-1700,LG,0
536573,RJ-0800,LT,3
536582,BG-0100,MD,0
536586,AG-1700,LT,3
536588,AG-1700,LG,2
536591,AG-1700,RG,4
536599,AG-1700,RT,2
536606,RJ-0800,MD,1
536607,RJ-0800,RT,2
536610,AG-1700,LG,2
536614,AG-1700,RT,6
536616,JS-6200,MD,8
536619,AG-1700,RT,0
536622,RJ-0800,MD,3
536627,AG-1700,MD,1
536640,RJ-0800,RE,5
536642,RJ-0800,RG,5
536647,AG-1700,LG,3
536658,AG-1700,RE,3
536659,AG-1700,RT,0
536661,AG-1700,LT,4
536662,AG-1700,LE,2
536670,AR-1300,NL,-1
536675,SJ-0200,LG,3
536676,SJ-0200,LG,3
536680,SR-0700,LT,0
536683,SR-0700,MD,2
536686,SR-0700,RG,9
536687,SR-0700,LT,0
536692,SJ-0200,RT,7
536693,DR-1450,RE,5
536696,SJ-0200,RG,1
536700,SR-0700,LE,20
536704,SR-0700,LT,-1
536706,DW-4300,LG,1
536707,SV-0200,RT,1
536711,DR-1450,LG,1
536714,DR-1450,LE,4
536719,SV-0200,RG,14
536721,SV-0200,MD,6
536725,DW-4300,LG,2
536730,SJ-0200,RG,0
536734,SJ-0200,RT,5
536739,JH-3230,LE,-9
536746,TB-2300,RG,3
536750,SR-0700,RT,1
536753,SB-1100,NL,-1
536756,SR-0700,RT,30
536757,SR-0700,LG,2
536763,SJ-0200,LT,4
536768,SR-0700,RG,3
536769,SR-0700,LG,16
536771,SR-0700,RE,41
536772,SR-0700,LG,-4
536783,SB-1100,RG,3
536788,SV-0200,LE,-7
536799,SR-0700,LT,-3
536804,SR-0700,LG,11
536809,DR-1450,LT,4
536810,DR-1450,LT,13
536813,DR-1450,RT,20
536814,DR-1450,RE,6
536816,SV-0200,RG,1
536817,SV-0200,RG,2
536820,SV-0200,LG,5
536824,IP-0300,LE,19
536825,IP-0300,LG,5
536826,KC-1400,RE,5
536827,KC-1400,MD,0
536829,IP-0300,MD,8
536831,RM-0300,NL,-1
536832,RM-0300,NL,-1
536833,RM-0300,NL,-1
536835,JD-3400,MD,5
536837,JD-3400,RG,4
536843,JD-3400,LT,2
536845,JD-3400,LG,0
536849,JM-6300,LE,9
536850,AM-2850,LE,0
536851,AM-2850,LT,-3
536853,JD-3400,RG,34
536861,DY-0200,MD,10
536862,AM-2850,LT,5
536866,AM-2850,RT,6
536869,AM-2850,RT,3
536871,RG-1850,RT,3
536878,CR-0250,MD,3
536879,CR-0250,MD,3
536889,AM-2850,LT,12
536891,AM-2850,RT,6
536895,JD-3400,LG,13
536896,JD-3400,MD,3
536905,CR-0250,MD,1
536909,RG-1850,MD,1
536911,RG-1850,NL,-1
536914,RG-1850,RE,7
536915,AM-2850,RG,5
536916,AM-2850,LT,-2
536921,JD-3400,LT,12
536923,JD-3400,LT,10
536924,BB-1300,MD,3
536927,JD-3400,RT,3
536929,CR-0250,RT,19
536930,JD-3400,RG,1
536934,AM-2850,LE,11
536940,JD-3400,RG,2
536944,RG-1850,MD,-7
536946,AM-2850,MD,6
536948,AM-2850,LG,11
536949,AM-2850,MD,-1
536955,JD-3400,RG,1
536956,BR-1100,RT,3
536973,JD-3400,RT,3
536975,JD-3400,LG,0
536976,JD-3400,MD,1
536977,JD-3400,LE,13
536978,BB-1300,LG,0
536979,BB-1300,LT,-1
536980,BR-1100,RE,3
536981,BB-1300,MD,-1
536982,RG-1850,NL,-1
536984,CJ-1700,RG,2
536985,CJ-1700,LG,3
536988,CJ-1700,LE,5
536989,CJ-1700,LE,0
536992,CJ-1700,MD,9
536993,JH-1400,RT,-1
537001,VB-0050,LT,3
537002,AL-1100,RE,8
537003,VB-0050,RT,7
537005,AL-1100,RT,9
537006,VB-0050,LG,8
537007,VB-0050,LT,3
537009,AL-1100,MD,2
537013,CJ-1700,RT,5
537016,CJ-1700,MD,6
537025,DB-4800,RT,-1
537030,DB-4800,RG,7
537036,CJ-1700,LG,3
537040,CJ-1700,LT,4
537042,MH-1600,RE,10
537043,CJ-1700,RT,4
537044,DR-1200,LE,4
537052,DB-4800,MD,3
537062,VB-0050,MD,2
537067,VB-0050,LT,-2
537073,CJ-1700,RG,2
537076,DB-4800,MD,5
537077,DB-4800,LT,19
537079,CJ-1700,MD,3
537083,CJ-1700,MD,1
537086,VB-0050,MD,17
537087,VB-0050,RG,13
537088,VB-0050,RE,-1
537090,AL-1100,RE,3
537092,CJ-1700,RE,5
537093,CJ-1700,LT,5
537095,CJ-1700,LT,11
537097,CJ-1700,LG,14
537098,CJ-1700,RT,2
537099,MH-1600,MD,-4
537104,DB-4800,LE,0
537106,DB-4800,MD,4
537108,AL-1100,MD,7
537111,DB-4800,MD,4
537116,DC-1100,MD,7
537117,DC-1100,MD,1
537121,CJ-1700,LE,11
537122,CJ-1700,RT,3
537125,CJ-1700,LT,1
537129,VB-0050,MD,3
537130,VB-0050,MD,2
537133,AL-1100,NL,-1
537135,DB-4800,MD,4
537136,DB-4800,MD,19
537137,DB-4800,LT,9
537138,DB-4800,MD,5
537139,DB-4800,MD,5
537140,DB-4800,MD,-3
537142,VB-0050,LG,0
537147,JC-2300,LT,0
537150,DM-1600,LE,-1
537152,DM-1600,MD,2
537154,DM-1600,MD,2
537159,JC-2300,RT,2
537160,DM-1200,LE,2
537161,BQ-0100,MD,12
537162,SD-0800,LT,1
537163,BQ-0100,MD,6
537166,DM-1600,LE,4
537167,DM-1600,MD,4
537168,DM-1600,RE,-4
537173,DM-1600,LT,3
537175,DM-1600,MD,4
537177,DM-1600,MD,0
537182,PH-0500,MD,1
537184,DM-1200,RE,13
537186,JC-2300,RT,0
537187,MC-0700,MD,1
537192,DM-1600,MD,-1
537198,MC-0700,RE,11
537199,JC-2300,MD,4
537200,PH-0500,LE,3
537205,MG-1000,MD,-1
537207,DM-1600,RE,2
537211,DM-1600,MD,2
537221,MC-0700,NL,-1
537223,MC-0700,MD,-2
537229,JC-2300,LE,-2
537233,PH-0500,MD,17
537238,MC-0700,MD,6
537241,DM-1600,MD,19
537243,DM-1600,MD,2
537245,DM-1600,MD,2
537249,PH-0500,MD,2
537250,MC-0700,MD,3
537254,DM-1600,RE,0
537262,DM-1600,LE,1
537263,DM-1600,LT,6
537267,SD-0800,MD,6
537271,DM-1600,RE,5
537272,DM-1600,LE,28
537273,MG-1000,MD,4
537274,MG-1000,RE,21
537275,MG-1000,MD,-2
537276,DM-1600,MD,-5
537284,MC-0700,MD,15
537288,DM-1600,MD,2
537289,DM-1600,MD,3
537290,DM-1600,RE,-2
537298,DM-1600,LT,2
537299,DM-1600,LE,21
537300,DM-1600,RT,2
537301,DM-1600,MD,4
537302,DM-1600,MD,7
537303,CP-0500,NL,-1
537305,AB-2600,RT,2
537308,AB-2600,RT,0
537314,FJ-0300,MD,2
537321,DW-4050,RT,2
537322,AB-2600,RE,0
537325,FJ-0300,MD,5
537326,FJ-0300,LE,5
537329,AB-2600,LE,12
537330,AB-2600,LT,6
537331,AB-3400,LE,1
537334,FJ-0300,LE,-1
537338,DW-4050,RE,-1
537342,AB-2600,RT,3
537343,AB-2600,RT,-1
537349,FJ-0300,LG,3
537353,FJ-0300,MD,4
537354,FJ-0300,RE,-1
537357,AB-2600,MD,5
537363,AB-3400,RG,14
537365,AB-3400,LG,6
537375,FJ-0300,MD,4
537379,AB-2600,LG,2
537395,AB-2600,LE,1
537397,TR-0800,NL,-1
537403,FJ-0300,MD,4
537407,PT-0100,MD,0
537408,PT-0100,RT,0
537410,TR-0800,RE,1
537413,AB-2600,MD,1
537420,FJ-0300,RE,0
537423,FJ-0300,RG,0
537427,AB-2600,LG,5
537430,AB-2600,LG,5
537431,AB-2600,LG,3
537439,AB-2600,LT,4
537442,EM-0200,MD,3
537448,FJ-0300,LE,1
537454,FJ-0300,RT,-7
537455,AB-2600,LG,9
537456,AB-2600,LT,10
537457,AB-2600,LT,0
537458,AB-2600,RT,2
537473,AB-2600,LE,2
537474,AB-2600,MD,5
537475,AB-2600,MD,2
537488,PT-0400,RG,7
537491,WM-0300,MD,6
537498,PT-0400,LT,6
537500,MI-0100,RE,0
537501,DS-3300,RE,-3
537504,WM-0300,MD,4
537505,WM-0300,LT,12
537506,WM-0300,MD,7
537507,WM-0300,RG,3
537509,RH-2350,LT,4
537512,WM-0300,MD,6
537514,WM-0300,RT,1
537518,PT-0400,RT,3
537521,RH-2350,LE,2
537523,WM-0300,MD,-3
537524,DB-3800,MD,3
537531,WM-0300,MD,3
537533,RH-2350,RE,0
537535,MI-0100,RT,3
537537,DS-3300,LG,-3
537539,PT-0400,LE,8
537544,WM-0300,RG,3
537546,RH-2350,MD,7
537547,RH-2350,RE,4
537553,DS-3300,RG,5
537558,RH-2350,LE,4
537561,WM-0300,MD,5
537562,WM-0300,LT,6
537563,WM-0300,RG,10
537564,RH-2350,RT,3
537569,WM-0300,MD,5
537571,WM-0300,MD,3
537573,RH-2350,LE,31
537574,PM-0200,RE,4
537575,WM-0300,MD,4
537577,WM-0300,MD,1
537578,WM-0300,MD,3
537582,PT-0400,MD,5
537584,PT-0400,LT,0
537587,MI-0100,MD,4
537591,RH-2350,RT,5
537594,RH-2350,RE,-3
537595,LB-0100,LT,10
537598,DS-3300,RE,0
537603,WM-0300,MD,3
537611,WM-0300,MD,3
537613,WM-0300,RT,17
537617,LB-0100,LG,4
537623,WM-0300,MD,5
537624,WM-0300,MD,15
537625,RH-2350,RE,24
537626,RH-2350,LT,2
537642,PT-0400,MD,8
537643,PT-0400,MD,6
537647,RH-2350,MD,0
537648,RH-2350,RG,3
537649,BO-0650,NL,-1
537652,DB-3800,NL,-1
537654,FG-0200,MD,6
537656,FG-0200,LT,12
537657,FG-0200,MD,5
537661,FG-0200,MD,0
537664,LS-1700,RT,0
537665,LS-1700,MD,0
537668,FG-0200,MD,5
537671,KH-2900,RT,9
537672,FG-0200,MD,17
537674,KH-2900,MD,5
537676,FG-0200,MD,-3
537677,KH-2900,MD,7
537686,FG-0200,MD,3
537687,FG-0200,LE,-1
537690,LS-1700,MD,-5
537691,LS-1700,RT,5
537694,LS-1700,LT,-2
537698,KH-2900,LT,8
537699,FG-0200,MD,3
537701,FG-0200,MD,0
537707,LS-1700,RT,-3
537710,FG-0200,LT,4
537725,LS-1700,MD,11
537730,LS-1700,RT,0
537736,FG-0200,LT,1
537739,FG-0200,MD,3
537740,FG-0200,MD,-1
537755,JS-3700,MD,1
537760,FG-0200,LT,1
537762,MC-2900,RE,8
537768,KH-2900,MD,5
537769,KH-2900,RT,3
537782,KH-2900,LE,0
537783,BM-2600,MD,1
537784,KH-2900,MD,2
537785,KH-2900,MD,0
537787,KH-2900,MD,4
537805,AS-1600,MD,6
