UID,GID,PLAYER,PA,PC,PY,INT,TDP,RA,SRA,RY,TDR,TRG,REC,RECY,TDRE,FUML,PENY,FPTS,GAME,SEAS,YEAR,TEAM
1489,3261,MR-1500,0,0,0,0,0,2,2,3,0,1,1,0,0,0,0,0.3,2,7,2012,SEA
1490,3261,GT-0100,0,0,0,0,0,1,0,-1,0,4,3,31,1,0,0,9,4,3,2012,SEA
1491,3261,LM-1800,0,0,0,0,0,1,0,3,0,2,1,5,0,0,0,0.8,4,4,2012,CAR
1492,3261,BO-0100,0,0,0,0,0,1,1,11,0,0,0,0,0,0,10,0.1,3,6,2012,SEA
1493,3261,BE-0200,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,1,2,8,2012,SEA
1494,3261,RT-1950,0,0,0,0,0,4,1,6,0,2,2,8,0,0,0,1.4,4,1,2012,SEA
1495,3261,BL-0100,0,0,0,0,0,0,0,0,0,3,3,44,0,0,5,3.9,5,3,2012,CAR
1496,3261,MT-1300,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0.3,5,5,2012,CAR
1497,3261,BH-1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,2012,CAR
1498,3261,JR-3700,0,0,0,0,0,1,0,-18,0,0,0,0,0,0,0,-1.8,1,7,2012,SEA
1499,3262,FG-0200,0,0,0,0,0,14,9,106,1,0,0,0,0,0,20,14.6,5,8,2012,SF
1500,3262,AS-1600,24,18,303,0,3,3,2,49,0,0,0,0,0,0,0,29,5,8,2012,SF
1501,3262,MC-2900,0,0,0,0,0,0,0,0,0,7,6,113,1,0,0,17.3,5,4,2012,SF
1502,3262,MM-0700,0,0,0,0,0,0,0,0,0,5,4,26,1,0,0,8.6,5,5,2012,SF
1503,3262,FJ-0100,0,0,0,0,0,9,4,29,0,1,1,5,0,0,0,3.4,3,6,2012,BUF
1504,3262,RF-0500,26,16,126,1,0,2,0,1,0,0,0,0,0,0,0,3.1,5,8,2012,BUF
1505,3262,SJ-0600,0,0,0,0,0,0,0,0,0,10,6,39,0,0,0,3.9,5,5,2012,BUF
1506,3262,VD-0100,0,0,0,0,0,0,0,0,0,7,5,106,0,0,0,10.6,5,7,2012,SF
1507,3262,CS-3400,0,0,0,0,0,7,4,24,0,1,0,0,0,0,0,2.4,5,3,2012,BUF
1508,3262,BS-2400,0,0,0,0,0,1,1,35,0,1,1,1,0,0,0,3.6,4,7,2012,BUF
1509,3262,KW-1800,0,0,0,0,0,1,1,6,0,2,2,50,1,0,0,11.6,5,3,2012,SF
1510,3262,KH-2900,0,0,0,0,0,11,9,81,0,1,0,0,0,0,0,8.1,5,2,2012,SF
1511,3262,DJ-2700,0,0,0,0,0,0,0,0,0,4,2,13,0,0,0,1.3,5,3,2012,BUF
1512,3262,SC-0400,0,0,0,0,0,0,0,0,0,6,4,40,0,1,0,2,5,6,2012,BUF
1513,3262,TG-1550,0,0,0,0,0,0,0,0,0,3,2,28,0,0,0,2.8,4,1,2012,BUF
1514,3262,DW-0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.3,5,7,2012,SF
1515,3262,CK-0100,1,1,7,0,0,4,2,39,1,0,0,0,0,1,0,8.2,3,2,2012,SF
1516,3262,BM-2600,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0.9,4,2,2012,SF
1517,3262,RM-5000,0,0,0,0,0,0,0,0,0,2,1,11,0,0,0,1.1,5,15,2012,SF
1518,3262,AD-1300,0,0,0,0,0,4,4,21,1,0,0,0,0,0,0,8.1,2,3,2012,SF
1519,3262,GC-0350,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0.4,1,1,2012,SF
1520,3263,PM-0200,44,31,345,0,3,2,1,9,0,0,0,0,0,1,0,24.7,5,15,2012,DEN
1521,3263,JT-0300,0,0,0,0,0,0,0,0,0,11,6,50,0,0,0,5,5,5,2012,DEN
1522,3263,DT-0900,0,0,0,0,0,0,0,0,0,11,9,188,0,1,0,16.8,5,3,2012,DEN
1523,3263,JD-2700,0,0,0,0,0,0,0,0,0,4,4,21,1,0,0,8.1,5,8,2012,DEN
1524,3263,TB-2300,31,23,223,0,1,4,1,-2,1,0,0,0,0,0,0,18.7,5,13,2012,NE
1525,3263,RG-2200,0,0,0,0,0,0,0,0,0,5,4,35,0,0,10,2.5,5,3,2012,NE
1526,3263,DW-4300,0,0,0,0,0,7,6,47,0,1,1,25,0,0,0,7.2,5,4,2012,NE
1527,3263,WW-0200,0,0,0,0,0,0,0,0,0,15,13,104,1,0,0,16.4,5,9,2012,NE
1528,3263,WM-0300,0,0,0,0,0,14,7,51,0,6,5,51,0,1,0,8.2,5,9,2012,DEN
1529,3263,SR-0700,0,0,0,0,0,28,18,151,1,0,0,0,0,1,0,19.1,5,2,2012,NE
1530,3263,BB-2250,0,0,0,0,0,14,8,54,0,1,1,0,0,0,0,5.4,4,1,2012,NE
1531,3263,BL-1200,0,0,0,0,0,0,0,0,0,5,3,34,0,0,0,3.4,5,10,2012,NE
1532,3263,RH-2350,0,0,0,0,0,3,2,9,0,1,1,4,0,0,0,1.3,3,1,2012,DEN
1533,3263,SV-0200,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6.1,2,2,2012,NE
1534,3263,BS-4100,0,0,0,0,0,0,0,0,0,3,2,10,1,0,0,7,5,14,2012,DEN
1535,3263,ED-0200,0,0,0,0,0,0,0,0,0,8,4,21,1,0,0,8.1,5,3,2012,DEN
1536,3263,DF-0500,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,5,2012,NE
1537,3263,LB-0100,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1,5,5,2012,DEN
1538,3263,DB-3600,0,0,0,0,0,0,0,0,0,2,1,25,0,0,0,2.5,2,11,2012,NE
1539,3264,PR-0300,42,27,354,1,2,0,0,0,0,0,0,0,0,1,5,17.7,5,9,2012,SD
1540,3264,AG-0500,0,0,0,0,0,0,0,0,0,7,3,19,0,0,10,0.9,4,10,2012,SD
1541,3264,JB-1700,0,0,0,0,0,4,1,10,0,2,2,7,0,0,0,1.7,4,6,2012,SD
1542,3264,ER-0500,0,0,0,0,0,0,0,0,0,5,2,31,0,0,0,3.1,5,5,2012,SD
1543,3264,DB-3800,45,29,370,1,4,2,0,-2,0,0,0,0,0,0,0,28.6,5,12,2012,NO
1544,3264,DH-2400,0,0,0,0,0,0,0,0,0,10,8,123,1,0,5,17.8,4,9,2012,NO
1545,3264,PT-0400,0,0,0,0,0,9,5,30,0,2,2,40,0,0,0,7,5,6,2012,NO
1546,3264,GC-0200,0,0,0,0,0,0,0,0,0,5,4,44,0,0,0,4.4,1,7,2012,NO
1547,3264,MC-2400,0,0,0,0,0,0,0,0,0,18,9,131,3,0,0,31.1,5,7,2012,NO
1548,3264,DS-3300,0,0,0,0,0,5,1,9,0,7,5,28,0,0,0,3.7,5,8,2012,NO
1549,3264,MF-0800,0,0,0,0,0,0,0,0,0,8,5,108,0,0,5,10.3,5,9,2012,SD
1550,3264,RM-1200,0,0,0,0,0,12,7,80,1,8,6,59,0,0,0,19.9,3,3,2012,SD
1551,3264,RM-3500,0,0,0,0,0,0,0,0,0,4,3,67,2,0,0,18.7,5,5,2012,SD
1552,3264,MI-0100,0,0,0,0,0,5,3,16,0,0,0,0,0,0,0,1.6,5,2,2012,NO
1553,3264,JG-2900,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0.4,5,3,2012,NO
1554,3264,RM-3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.6,4,11,2012,SD
1555,3264,RB-3900,0,0,0,0,0,2,1,27,0,5,5,47,0,0,0,7.4,4,8,2012,SD
1556,3264,JM-6200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2012,NO
1557,3264,DR-3200,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,1.6,4,6,2012,SD
1558,3264,DT-0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-0.5,4,7,2012,NO
1559,3265,MS-0200,28,14,209,1,1,0,0,0,0,0,0,0,0,0,5,9.9,5,9,2012,HOU
1560,3265,KW-0300,0,0,0,0,0,0,0,0,0,6,4,46,0,0,0,4.6,5,10,2012,HOU
1561,3265,OD-0100,0,0,0,0,0,0,0,0,0,5,4,79,1,0,0,13.9,5,7,2012,HOU
1562,3265,KM-0450,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,1.4,5,1,2012,HOU
1563,3265,AJ-0900,0,0,0,0,0,0,0,0,0,6,1,15,0,0,0,1.5,5,10,2012,HOU
1564,3265,AF-0900,0,0,0,0,0,29,15,152,1,4,1,16,0,0,0,22.8,5,4,2012,HOU
1565,3265,JF-2800,0,0,0,0,0,4,1,6,0,0,0,0,0,0,0,0.6,2,5,2012,HOU
1566,3265,SG-1300,0,0,0,0,0,8,3,26,0,2,1,19,0,0,0,4.5,5,4,2012,NYJ
1567,3265,MS-0100,31,14,230,2,1,1,1,1,0,0,0,0,0,0,0,9.3,5,4,2012,NYJ
1568,3265,JK-1000,0,0,0,0,0,1,0,-4,0,9,5,94,0,0,0,9,5,2,2012,NYJ
1569,3265,TT-0700,1,0,0,0,0,5,2,19,0,0,0,0,0,0,0,1.9,5,3,2012,NYJ
1570,3265,JH-4000,0,0,0,0,0,0,0,0,0,2,1,10,0,0,5,0.5,1,6,2012,NYJ
1571,3265,EG-0100,0,0,0,0,0,0,0,0,0,3,1,27,0,0,0,2.7,3,2,2012,NYJ
1572,3265,DP-1950,0,0,0,0,0,1,0,-3,0,0,0,0,0,0,6,-0.9,1,1,2012,HOU
1573,3265,BP-1200,0,0,0,0,0,4,2,18,0,4,0,0,0,0,0,1.8,5,2,2012,NYJ
1574,3265,JM-3600,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0.5,4,3,2012,NYJ
1575,3265,JC-5900,0,0,0,0,0,0,0,0,0,4,2,51,1,0,0,11.1,5,3,2012,NYJ
1576,3265,JC-1600,0,0,0,0,0,0,0,0,0,5,4,53,0,0,10,4.3,5,4,2012,HOU
1577,3265,CS-0600,0,0,0,0,0,0,0,0,0,5,4,29,0,0,0,2.9,4,5,2012,NYJ
1578,3265,KR-0430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2012,NYJ
1579,3265,AC-2400,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,2012,NYJ
1580,3266,MH-1600,44,25,284,1,1,1,0,2,0,0,0,0,0,0,0,13.6,4,15,2012,TEN
1581,3266,NW-0100,0,0,0,0,0,0,0,0,0,10,3,57,0,0,0,5.7,6,8,2012,TEN
1582,3266,KB-1900,0,0,0,0,0,0,0,0,0,11,4,56,1,0,0,11.6,4,4,2012,TEN
1583,3266,CJ-1700,0,0,0,0,0,19,10,91,0,4,4,23,0,0,0,11.4,6,5,2012,TEN
1584,3266,JC-4300,0,0,0,0,0,0,0,0,0,4,4,54,0,0,0,5.4,6,4,2012,TEN
1585,3266,KW-2550,0,0,0,0,0,0,0,0,0,8,6,71,0,0,5,6.6,6,1,2012,TEN
1586,3266,BR-1100,40,24,363,1,1,1,1,14,0,0,0,0,0,0,0,17.9,5,9,2012,PIT
1587,3266,AB-3500,0,0,0,0,0,0,0,0,0,10,4,20,0,0,0,2,5,3,2012,PIT
1588,3266,HM-0200,0,0,0,0,0,0,0,0,0,9,6,67,0,0,0,6.7,5,8,2012,PIT
1589,3266,IR-0100,0,0,0,0,0,5,1,14,0,5,4,105,0,0,0,11.9,5,4,2012,PIT
1590,3266,RM-3900,0,0,0,0,0,6,1,6,0,1,1,11,0,0,0,1.7,2,5,2012,PIT
1591,3266,MW-0500,0,0,0,0,0,0,0,0,0,4,2,94,1,0,0,15.4,5,4,2012,PIT
1592,3266,CS-3900,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0.4,6,5,2012,TEN
1593,3266,DW-3100,0,0,0,0,0,0,0,0,0,3,2,14,0,0,0,1.4,6,3,2012,TEN
1594,3266,TT-1250,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0.5,4,1,2012,TEN
1595,3266,JH-1400,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,6.1,2,2,2012,TEN
1596,3266,ES-0200,0,0,0,0,0,0,0,0,0,6,4,43,0,0,0,4.3,5,3,2012,PIT
1597,3266,QJ-0200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,2012,TEN
1598,3266,DP-0650,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0.8,2,1,2012,PIT
1599,3266,BB-1300,0,0,0,0,0,10,2,22,1,1,1,3,0,0,0,8.5,4,2,2012,PIT
1600,3266,WJ-0300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2012,PIT
1601,3266,CR-0250,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,1.2,5,1,2012,PIT
1602,3267,BG-1800,0,0,0,0,0,16,8,62,0,1,1,8,0,0,0,7,6,5,2012,CIN
1603,3267,AD-0100,46,31,379,3,3,2,0,5,0,0,0,0,0,1,10,18.7,6,2,2012,CIN
1604,3267,OC-0150,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,1.2,3,1,2012,CIN
1605,3267,BW-0850,29,17,231,1,2,3,1,3,0,0,0,0,0,0,0,15.5,6,1,2012,CLE
1606,3267,TR-0350,0,0,0,0,0,14,4,37,0,3,2,17,0,0,0,5.4,6,1,2012,CLE
1607,3267,JC-4650,0,0,0,0,0,0,0,0,0,3,2,39,0,0,0,3.9,1,1,2012,CLE
1608,3267,BW-0700,0,0,0,0,0,0,0,0,0,5,2,6,1,0,0,6.6,6,9,2012,CLE
1609,3267,CO-0300,0,0,0,0,0,1,0,6,0,2,2,5,0,0,0,1.1,5,4,2012,CLE
1610,3267,AH-1900,0,0,0,0,0,1,0,2,0,5,5,35,0,0,10,2.7,6,2,2012,CIN
1611,3267,JG-3700,0,0,0,0,0,0,0,0,0,7,3,68,1,0,0,12.8,6,3,2012,CIN
1612,3267,GL-0400,0,0,0,0,0,0,0,0,0,5,3,18,0,0,0,1.8,6,2,2012,CLE
1613,3267,MH-0800,0,0,0,0,0,15,9,56,1,1,1,9,0,0,0,12.5,1,2,2012,CLE
1614,3267,OM-0200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,2012,CLE
1615,3267,JG-2450,0,0,0,0,0,0,0,0,0,4,3,99,1,0,0,15.9,6,1,2012,CLE
1616,3267,CP-0800,0,0,0,0,0,1,1,7,0,8,8,76,0,0,0,8.3,4,4,2012,CIN
1617,3267,AG-1500,0,0,0,0,0,0,0,0,0,11,7,135,2,0,10,24.5,6,2,2012,CIN
1618,3267,BL-0900,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0.3,5,6,2012,CIN
1619,3267,AB-1700,0,0,0,0,0,0,0,0,0,5,2,12,0,0,0,1.2,6,2,2012,CIN
1620,3267,JC-5600,0,0,0,0,0,1,1,8,0,1,0,0,0,0,0,0.8,4,8,2012,CLE
1621,3267,JC-0400,0,0,0,0,0,0,0,0,0,3,2,38,0,0,0,3.8,5,2,2012,CLE
1622,3267,BT-0300,0,0,0,0,0,0,0,0,0,2,1,11,0,0,0,1.1,4,4,2012,CIN
1623,3267,MJ-2250,0,0,0,0,0,0,0,0,0,2,2,21,0,0,0,2.1,2,1,2012,CIN
1624,3268,BQ-0100,38,22,180,2,0,2,1,11,0,0,0,0,0,0,0,4.3,2,6,2012,KC
1625,3268,JC-2300,0,0,0,0,0,12,5,40,0,3,2,7,0,0,0,4.7,6,5,2012,KC
1626,3268,DM-1200,0,0,0,0,0,0,0,0,0,8,6,39,0,0,0,3.9,6,3,2012,KC
1627,3268,DB-3200,0,0,0,0,0,0,0,0,0,9,3,21,0,0,0,2.1,6,6,2012,KC
1628,3268,DM-0450,0,0,0,0,0,13,7,76,0,4,2,55,0,0,0,13.1,5,1,2012,TB
1629,3268,JF-3100,26,15,328,1,3,3,1,9,0,0,0,0,0,0,1,23.9,5,4,2012,TB
1630,3268,VJ-0100,0,0,0,0,0,0,0,0,0,8,4,66,2,0,0,18.6,5,8,2012,TB
1631,3268,TU-0200,0,0,0,0,0,0,0,0,0,3,2,68,0,0,0,6.8,3,4,2012,TB
1632,3268,DC-1600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,2012,TB
1633,3268,NE-0600,0,0,0,0,0,5,3,18,0,2,1,19,0,0,0,3.7,2,1,2012,KC
1634,3268,SD-0800,0,0,0,0,0,11,3,11,0,4,3,12,0,0,0,2.3,6,2,2012,KC
1635,3268,JB-0900,0,0,0,0,0,0,0,0,0,5,2,19,0,0,0,1.9,5,2,2012,KC
1636,3268,SM-0400,0,0,0,0,0,0,0,0,0,5,4,45,0,0,0,4.5,3,2,2012,KC
1637,3268,LB-0500,0,0,0,0,0,7,3,58,1,0,0,0,0,0,0,11.8,4,3,2012,TB
1638,3268,MW-2800,0,0,0,0,0,0,0,0,0,6,4,113,1,0,0,17.3,5,3,2012,TB
1639,3268,DW-1000,0,0,0,0,0,1,1,6,0,2,2,10,0,0,0,1.6,5,6,2012,TB
1640,3268,TM-3000,0,0,0,0,0,0,0,0,0,2,1,18,0,0,0,1.8,6,3,2012,KC
1641,3268,EL-0600,0,0,0,0,0,0,0,0,0,2,1,16,0,0,10,0.6,4,3,2012,TB
1642,3269,SJ-0200,0,0,0,0,0,12,7,52,0,6,4,28,0,0,0,8,6,9,2012,STL
1643,3269,DR-1450,0,0,0,0,0,11,5,76,0,3,2,23,0,0,0,9.9,6,1,2012,STL
1644,3269,SB-1100,40,27,315,0,0,4,4,34,1,0,0,0,0,0,0,22,6,3,2012,STL
1645,3269,BG-0600,0,0,0,0,0,0,0,0,0,9,7,91,0,0,0,9.1,6,4,2012,STL
1646,3269,RT-0150,29,21,185,0,2,5,2,-1,0,0,0,0,0,0,0,15.3,6,1,2012,MIA
1647,3269,DB-1800,0,0,0,0,0,0,0,0,0,9,6,42,0,0,0,4.2,6,5,2012,MIA
1648,3269,AF-0200,0,0,0,0,0,0,0,0,0,6,4,33,1,0,0,9.3,6,7,2012,MIA
1649,3269,RB-4900,0,0,0,0,0,12,3,17,0,7,5,44,0,0,0,6.1,6,7,2012,MIA
1650,3269,CG-1060,0,0,0,0,0,0,0,0,0,7,3,85,0,0,0,8.5,6,1,2012,STL
1651,3269,AP-0900,0,0,0,0,0,0,0,0,0,3,1,11,0,0,0,1.1,3,2,2012,STL
1652,3269,MM-4500,0,0,0,0,0,0,0,0,0,3,3,46,1,0,0,10.6,1,3,2012,MIA
1653,3269,IP-0300,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0.3,2,1,2012,STL
1654,3269,LK-0200,0,0,0,0,0,0,0,0,0,4,4,40,0,0,0,4,6,2,2012,STL
1655,3269,MM-5700,0,0,0,0,0,0,0,0,0,2,2,15,0,0,10,0.5,3,4,2012,STL
1656,3269,JL-0260,0,0,0,0,0,0,0,0,0,2,2,12,0,0,0,1.2,6,1,2012,MIA
1657,3269,CC-2100,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0.8,5,2,2012,MIA
1658,3269,BQ-1500,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0.1,4,1,2012,STL
1659,3269,CC-2500,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0.3,1,4,2012,MIA
1660,3269,SS-2200,0,0,0,0,0,0,0,0,0,2,2,18,0,0,0,1.8,4,6,2012,STL
1661,3270,MS-4100,45,22,311,1,1,3,1,7,1,0,0,0,0,0,0,21.1,5,4,2012,DET
1662,3270,CJ-1100,0,0,0,0,0,0,0,0,0,13,6,135,0,0,15,12,5,6,2012,DET
1663,3270,ML-1300,0,0,0,0,0,15,7,70,0,4,3,24,0,0,0,9.4,3,2,2012,DET
1664,3270,MV-0300,46,28,310,2,2,8,6,53,0,0,0,0,0,0,0,21.7,6,12,2012,PHI
1665,3270,CH-1200,0,0,0,0,0,0,0,0,0,2,2,9,0,0,0,0.9,5,3,2012,PHI
1666,3270,DJ-0200,0,0,0,0,0,1,0,-14,0,8,5,74,0,0,0,6,6,5,2012,PHI
1667,3270,BC-0700,0,0,0,0,0,0,0,0,0,8,4,33,0,0,10,2.3,6,6,2012,PHI
1668,3270,TS-0700,0,0,0,0,0,0,0,0,0,5,3,81,0,0,0,8.1,4,7,2012,DET
1669,3270,NB-0800,0,0,0,0,0,2,2,22,0,9,4,24,1,0,0,10.6,5,10,2012,DET
1670,3270,BP-0600,0,0,0,0,0,0,0,0,0,7,3,38,0,0,0,3.8,5,4,2012,DET
1671,3270,LM-1000,0,0,0,0,0,14,5,22,0,8,7,26,1,0,0,10.8,6,4,2012,PHI
1672,3270,JB-2700,0,0,0,0,0,7,5,38,0,2,1,3,0,0,0,4.1,5,3,2012,DET
1673,3270,RC-2300,0,0,0,0,0,0,0,0,0,3,2,18,0,0,0,1.8,1,3,2012,PHI
1674,3270,JA-2900,0,0,0,0,0,0,0,0,0,4,2,21,0,0,0,2.1,6,7,2012,PHI
1675,3270,TY-0300,0,0,0,0,0,0,0,0,0,5,2,6,0,0,0,0.6,5,2,2012,DET
1676,3270,JM-0200,0,0,0,0,0,0,0,0,0,10,6,130,1,0,0,19,5,4,2012,PHI
1677,3270,BB-3350,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0.4,6,1,2012,PHI
1678,3270,KW-1200,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1,3,3,2012,DET
1679,3271,MR-2500,37,24,249,3,1,1,1,15,0,0,0,0,0,0,0,9.5,6,5,2012,ATL
1680,3271,JJ-4700,0,0,0,0,0,0,0,0,0,8,4,63,0,0,0,6.3,6,2,2012,ATL
1681,3271,MT-2400,0,0,0,0,0,11,5,33,0,1,1,6,0,0,0,3.9,6,9,2012,ATL
1682,3271,HD-0300,0,0,0,0,0,0,0,0,0,7,5,37,0,0,0,3.7,6,5,2012,ATL
1683,3271,DM-1600,0,0,0,0,0,27,11,70,1,4,3,28,0,1,0,13.8,5,5,2012,OAK
1684,3271,MR-0500,0,0,0,0,0,0,0,0,0,1,1,1,0,0,10,-0.9,5,4,2012,OAK
1685,3271,JR-2800,0,0,0,0,0,2,0,-2,0,4,3,21,0,0,0,1.9,6,2,2012,ATL
1686,3271,CP-0500,33,23,353,1,1,0,0,0,0,0,0,0,0,1,0,14.1,5,9,2012,OAK
1687,3271,BM-3800,0,0,0,0,0,0,0,0,0,7,5,62,0,0,10,5.2,5,4,2012,OAK
1688,3271,DM-3100,0,0,0,0,0,0,0,0,0,9,5,104,1,0,0,16.4,4,2,2012,OAK
1689,3271,RS-3250,0,0,0,0,0,0,0,0,0,3,3,24,0,0,0,2.4,5,1,2012,OAK
1690,3271,RW-2200,0,0,0,0,0,0,0,0,0,8,6,72,1,0,0,13.2,6,8,2012,ATL
1691,3271,DH-2800,0,0,0,0,0,1,1,20,0,2,0,0,0,0,0,2,4,4,2012,OAK
1692,3271,MG-1000,0,0,0,0,0,4,2,59,0,1,1,37,0,0,0,9.6,5,4,2012,OAK
1693,3271,DA-1900,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,1.2,5,2,2012,OAK
1694,3271,TG-1300,0,0,0,0,0,0,0,0,0,7,4,42,0,0,0,4.2,6,16,2012,ATL
1695,3271,LP-0600,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0.8,3,9,2012,ATL
1696,3271,DH-0300,0,0,0,0,0,0,0,0,0,4,4,85,0,0,0,8.5,5,7,2012,OAK
1697,3271,JS-4800,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-0.1,6,6,2012,ATL
1698,3271,TG-0150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2012,ATL
1699,3272,AL-1100,43,22,280,1,0,1,0,-1,0,0,0,0,0,1,12,5.9,5,1,2012,IND
1700,3272,DA-0850,0,0,0,0,0,0,0,0,0,4,2,33,0,0,0,3.3,4,1,2012,IND
1701,3272,NP-0050,0,0,0,0,0,0,0,0,0,2,1,-4,0,0,0,-0.4,2,1,2012,IND
1702,3272,DA-2100,0,0,0,0,0,1,0,-1,0,12,4,60,0,0,0,5.9,5,5,2012,IND
1703,3272,VB-0050,0,0,0,0,0,8,4,25,0,3,2,17,0,0,0,4.2,5,1,2012,IND
1704,3272,SG-1300,0,0,0,0,0,32,20,161,3,0,0,0,0,0,0,34.1,6,4,2012,NYJ
1705,3272,MS-0100,18,11,82,0,2,1,0,-1,0,0,0,0,0,0,0,11.2,6,4,2012,NYJ
1706,3272,JK-1000,0,0,0,0,0,0,0,0,0,6,3,24,0,0,0,2.4,6,2,2012,NYJ
1707,3272,RW-1100,0,0,0,0,0,0,0,0,0,9,5,87,0,1,0,6.7,5,12,2012,IND
1708,3272,TH-1850,0,0,0,0,0,0,0,0,0,4,3,31,0,0,0,3.1,4,1,2012,IND
1709,3272,CF-0650,0,0,0,0,0,0,0,0,0,6,4,42,0,0,0,4.2,5,1,2012,IND
1710,3272,TT-0700,1,1,23,0,0,4,1,7,0,0,0,0,0,0,0,1.6,6,3,2012,NYJ
1711,3272,JM-3600,0,0,0,0,0,3,2,71,0,0,0,0,0,0,0,7.1,5,3,2012,NYJ
1712,3272,SH-1150,0,0,0,0,0,0,0,0,0,3,3,23,1,0,0,8.3,4,1,2012,NYJ
1713,3272,BP-1200,0,0,0,0,0,4,3,14,0,2,1,1,0,0,0,1.5,6,2,2012,NYJ
1714,3272,DC-1100,0,0,0,0,0,4,1,13,0,0,0,0,0,0,0,1.3,1,2,2012,IND
1715,3272,MM-4800,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0.5,4,9,2012,IND
1716,3272,CS-0600,0,0,0,0,0,0,0,0,0,4,2,23,0,0,0,2.3,5,5,2012,NYJ
1717,3272,NB-0200,0,0,0,0,0,0,0,0,0,1,1,23,0,0,0,2.3,1,2,2012,NYJ
1718,3272,DK-0400,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0.6,2,5,2012,NYJ
1719,3272,JH-4000,0,0,0,0,0,0,0,0,0,1,1,5,1,0,0,6.5,2,6,2012,NYJ
1720,3272,JC-5900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,2012,NYJ
1721,3272,LB-0850,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,1.4,2,1,2012,IND
1722,3273,RR-0400,0,0,0,0,0,16,10,63,2,4,1,43,0,0,0,22.6,6,5,2012,BAL
1723,3273,JF-1900,26,17,234,0,1,2,1,2,0,0,0,0,0,0,5,13.1,6,5,2012,BAL
1724,3273,TS-2300,0,0,0,0,0,0,0,0,0,4,2,24,1,0,0,8.4,6,2,2012,BAL
1725,3273,JJ-3900,0,0,0,0,0,0,0,0,0,3,2,15,0,0,0,1.5,6,6,2012,BAL
1726,3273,DP-1300,0,0,0,0,0,0,0,0,0,5,4,33,0,0,0,3.3,6,3,2012,BAL
1727,3273,BP-0650,0,0,0,0,0,4,2,21,0,1,1,6,0,0,0,2.7,6,1,2012,BAL
1728,3273,DM-4300,0,0,0,0,0,14,10,93,0,1,1,4,0,0,0,9.7,5,2,2012,DAL
1729,3273,TR-0800,37,25,261,1,2,0,0,0,0,0,0,0,0,0,5,15.9,5,9,2012,DAL
1730,3273,LV-0200,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,1.1,3,7,2012,DAL
1731,3273,DB-5300,0,0,0,0,0,0,0,0,0,16,13,95,2,0,0,21.5,5,3,2012,DAL
1732,3273,FJ-0300,0,0,0,0,0,18,12,92,1,1,1,13,0,0,15,15,5,5,2012,DAL
1733,3273,ED-0400,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0.8,5,3,2012,BAL
